SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,TaskType,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating,SessionMonth,SessionDay,Promts_Per_Min,duration_bin,Discipline_mod,StudentLevel_ord
SESSION00182,Undergraduate,Computer Science,2024-10-17,3.55,1,Studying,3,Idea Drafted,True,2.3,10,Thursday,0.28169014084507044,0-5,Computer Science,1
SESSION00183,Undergraduate,Psychology,2025-06-10,9.93,3,Coding,5,Assignment Completed,True,5.0,6,Tuesday,0.3021148036253776,6-15,Psychology,1
SESSION00184,High School,Business,2025-01-24,3.64,1,Writing,5,Idea Drafted,True,4.4,1,Friday,0.2747252747252747,0-5,Business,0
SESSION00185,Undergraduate,Business,2025-03-06,38.8,8,Writing,3,Idea Drafted,True,3.4,3,Thursday,0.2061855670103093,31-60,Business,1
SESSION00186,High School,Psychology,2024-10-17,8.9,2,Studying,5,Confused,False,4.7,10,Thursday,0.2247191011235955,6-15,Psychology,0
SESSION00187,Undergraduate,Business,2024-08-02,20.62,4,Writing,2,Assignment Completed,True,2.1,8,Friday,0.19398642095053345,16-30,Business,1
SESSION00188,Graduate,Biology,2025-06-06,27.27,6,Coding,5,Assignment Completed,True,4.5,6,Friday,0.22002200220022003,16-30,Biology,2
SESSION00189,Undergraduate,Biology,2024-11-27,39.67,19,Coding,4,Assignment Completed,False,3.9,11,Wednesday,0.47895134862616584,31-60,Biology,1
SESSION00190,High School,Math,2025-04-12,9.45,3,Homework Help,4,Assignment Completed,True,3.5,4,Saturday,0.3174603174603175,6-15,Math,0
SESSION00191,Undergraduate,Computer Science,2025-06-20,13.43,2,Writing,3,Gave Up,True,3.9,6,Friday,0.14892032762472077,6-15,Computer Science,1
SESSION00192,Undergraduate,Computer Science,2024-07-09,11.71,3,Homework Help,3,Confused,True,2.9,7,Tuesday,0.2561912894961571,6-15,Computer Science,1
SESSION00193,Graduate,Computer Science,2024-10-23,16.22,5,Homework Help,3,Assignment Completed,True,3.2,10,Wednesday,0.3082614056720099,16-30,Computer Science,2
SESSION00194,Undergraduate,Biology,2025-06-15,19.03,4,Studying,3,Gave Up,False,3.6,6,Sunday,0.21019442984760903,16-30,Biology,1
SESSION00195,Undergraduate,Computer Science,2025-05-30,10.37,4,Studying,4,Confused,False,4.3,5,Friday,0.3857280617164899,6-15,Computer Science,1
SESSION00196,Undergraduate,Business,2024-12-04,37.05,14,Studying,5,Idea Drafted,True,5.0,12,Wednesday,0.37786774628879893,31-60,Business,1
SESSION00197,Undergraduate,Business,2024-07-30,26.61,5,Brainstorming,4,Assignment Completed,False,3.3,7,Tuesday,0.18789928598271327,16-30,Business,1
SESSION00198,Undergraduate,Computer Science,2025-03-06,72.82,25,Homework Help,2,Gave Up,False,2.0,3,Thursday,0.3433122768470201,60+,Computer Science,1
SESSION00199,Graduate,Computer Science,2024-10-31,24.43,5,Homework Help,5,Assignment Completed,False,5.0,10,Thursday,0.20466639377814164,16-30,Computer Science,2
SESSION00200,Undergraduate,Business,2024-10-06,15.52,4,Studying,2,Confused,False,2.8,10,Sunday,0.2577319587628866,16-30,Business,1
SESSION00201,Graduate,Business,2025-04-07,1.68,1,Homework Help,3,Confused,True,1.7,4,Monday,0.5952380952380952,0-5,Business,2
SESSION00202,Graduate,Computer Science,2024-07-14,13.99,2,Homework Help,3,Confused,False,4.3,7,Sunday,0.14295925661186562,6-15,Computer Science,2
SESSION00203,Undergraduate,History,2024-08-16,23.58,6,Coding,4,Idea Drafted,False,3.9,8,Friday,0.2544529262086514,16-30,History,1
SESSION00204,High School,Biology,2024-07-20,19.3,6,Studying,4,Assignment Completed,True,2.5,7,Saturday,0.31088082901554404,16-30,Biology,0
SESSION00205,High School,Biology,2024-07-30,31.13,6,Homework Help,4,Assignment Completed,True,2.5,7,Tuesday,0.192740122068744,31-60,Biology,0
SESSION00206,Graduate,Psychology,2025-02-07,14.96,4,Studying,2,Idea Drafted,True,1.8,2,Friday,0.267379679144385,6-15,Psychology,2
SESSION00207,Undergraduate,Business,2024-06-25,47.16,17,Studying,4,Assignment Completed,True,3.3,6,Tuesday,0.3604749787955895,31-60,Business,1
SESSION00208,Undergraduate,Biology,2024-08-04,4.48,1,Homework Help,3,Assignment Completed,True,3.2,8,Sunday,0.2232142857142857,0-5,Biology,1
SESSION00209,Undergraduate,Engineering,2025-06-05,39.95,9,Homework Help,4,Gave Up,False,3.9,6,Thursday,0.2252816020025031,31-60,Engineering,1
SESSION00210,Undergraduate,History,2024-12-26,48.04,10,Coding,5,Confused,False,3.9,12,Thursday,0.20815986677768528,31-60,History,1
SESSION00211,Undergraduate,Math,2024-07-10,7.55,3,Writing,4,Gave Up,False,5.0,7,Wednesday,0.3973509933774835,6-15,Math,1
SESSION00212,High School,Engineering,2024-12-23,20.2,5,Studying,3,Assignment Completed,False,4.0,12,Monday,0.24752475247524752,16-30,Engineering,0
SESSION00213,Undergraduate,Psychology,2025-05-04,20.35,7,Coding,4,Assignment Completed,False,5.0,5,Sunday,0.34398034398034394,16-30,Psychology,1
SESSION00214,Undergraduate,Computer Science,2024-11-11,84.15,31,Homework Help,5,Confused,False,5.0,11,Monday,0.36838978015448604,60+,Computer Science,1
SESSION00215,Undergraduate,Business,2024-11-28,10.54,4,Writing,5,Idea Drafted,True,5.0,11,Thursday,0.3795066413662239,6-15,Business,1
SESSION00216,High School,History,2025-01-20,5.76,1,Homework Help,5,Assignment Completed,True,5.0,1,Monday,0.1736111111111111,6-15,History,0
SESSION00217,Undergraduate,Engineering,2024-08-04,10.93,3,Research,1,Confused,False,2.0,8,Sunday,0.2744739249771272,6-15,Engineering,1
SESSION00218,Undergraduate,Biology,2024-10-04,11.12,2,Homework Help,3,Assignment Completed,True,2.5,10,Friday,0.1798561151079137,6-15,Biology,1
SESSION00219,Undergraduate,Psychology,2024-08-24,43.1,12,Studying,3,Idea Drafted,True,3.0,8,Saturday,0.27842227378190254,31-60,Psychology,1
SESSION00220,Graduate,Math,2025-02-08,5.18,1,Studying,4,Assignment Completed,True,4.9,2,Saturday,0.19305019305019305,6-15,Math,2
SESSION00221,Graduate,Business,2025-06-23,23.58,6,Writing,3,Idea Drafted,True,3.2,6,Monday,0.2544529262086514,16-30,Business,2
SESSION00222,Undergraduate,Engineering,2025-01-27,30.16,11,Homework Help,2,Assignment Completed,True,2.4,1,Monday,0.3647214854111406,31-60,Engineering,1
SESSION00223,Undergraduate,Biology,2025-06-06,17.16,5,Coding,3,Assignment Completed,True,2.4,6,Friday,0.2913752913752914,16-30,Biology,1
SESSION00224,High School,History,2025-04-28,24.37,6,Writing,3,Assignment Completed,True,4.4,4,Monday,0.24620434961017643,16-30,History,0
SESSION00225,Graduate,Engineering,2024-09-28,15.24,5,Studying,4,Assignment Completed,False,4.3,9,Saturday,0.32808398950131235,16-30,Engineering,2
SESSION00226,Graduate,Biology,2024-07-25,44.81,11,Writing,5,Assignment Completed,True,4.9,7,Thursday,0.2454809194376255,31-60,Biology,2
SESSION00227,High School,History,2024-10-31,18.58,8,Research,5,Confused,False,3.8,10,Thursday,0.4305705059203445,16-30,History,0
SESSION00228,Graduate,Math,2024-08-28,11.51,3,Homework Help,5,Assignment Completed,True,5.0,8,Wednesday,0.26064291920069504,6-15,Math,2
SESSION00229,Graduate,Business,2024-09-03,62.93,17,Writing,2,Assignment Completed,False,1.9,9,Tuesday,0.2701414269823614,60+,Business,2
SESSION00230,Undergraduate,Computer Science,2025-03-02,33.3,7,Coding,3,Confused,False,2.3,3,Sunday,0.21021021021021022,31-60,Computer Science,1
SESSION00231,Graduate,Psychology,2025-06-15,18.47,8,Studying,4,Idea Drafted,False,3.7,6,Sunday,0.4331348132106118,16-30,Psychology,2
SESSION00232,Undergraduate,Psychology,2025-01-30,46.97,20,Homework Help,3,Assignment Completed,True,1.0,1,Thursday,0.4258037044922291,31-60,Psychology,1
SESSION00233,Undergraduate,Business,2025-03-23,16.77,4,Writing,2,Assignment Completed,True,1.5,3,Sunday,0.2385211687537269,16-30,Business,1
SESSION00234,High School,History,2025-05-26,15.87,3,Coding,4,Assignment Completed,True,3.3,5,Monday,0.1890359168241966,16-30,History,0
SESSION00235,Undergraduate,Psychology,2024-08-03,15.21,7,Writing,2,Assignment Completed,True,1.1,8,Saturday,0.46022353714661407,16-30,Psychology,1
SESSION00236,Undergraduate,Computer Science,2025-02-23,33.03,10,Writing,2,Assignment Completed,False,2.0,2,Sunday,0.3027550711474417,31-60,Computer Science,1
SESSION00237,Undergraduate,Psychology,2025-05-05,28.1,10,Coding,3,Assignment Completed,True,3.3,5,Monday,0.3558718861209964,16-30,Psychology,1
SESSION00238,Undergraduate,Business,2024-06-30,10.52,4,Writing,4,Assignment Completed,True,3.5,6,Sunday,0.3802281368821293,6-15,Business,1
SESSION00239,Graduate,Math,2024-12-23,39.41,8,Writing,3,Assignment Completed,True,3.0,12,Monday,0.20299416391778738,31-60,Math,2
SESSION00240,Undergraduate,Psychology,2024-09-16,8.87,4,Homework Help,3,Confused,False,4.1,9,Monday,0.4509582863585119,6-15,Psychology,1
SESSION00241,Undergraduate,Engineering,2025-04-03,28.1,13,Writing,5,Idea Drafted,True,5.0,4,Thursday,0.4626334519572953,16-30,Engineering,1
SESSION00242,Graduate,Biology,2025-03-26,5.57,2,Writing,5,Gave Up,False,4.7,3,Wednesday,0.3590664272890485,6-15,Biology,2
SESSION00243,Undergraduate,Business,2024-08-12,4.8,2,Homework Help,2,Assignment Completed,True,2.4,8,Monday,0.4166666666666667,0-5,Business,1
SESSION00244,Undergraduate,Computer Science,2024-08-28,10.72,3,Writing,3,Confused,False,3.6,8,Wednesday,0.2798507462686567,6-15,Computer Science,1
SESSION00245,Undergraduate,Engineering,2025-04-06,20.1,5,Coding,4,Assignment Completed,True,4.2,4,Sunday,0.24875621890547261,16-30,Engineering,1
SESSION00246,Undergraduate,Biology,2025-05-09,9.18,4,Homework Help,2,Idea Drafted,True,2.2,5,Friday,0.4357298474945534,6-15,Biology,1
SESSION00247,Graduate,Biology,2025-05-25,17.91,7,Studying,5,Idea Drafted,True,3.3,5,Sunday,0.3908431044109436,16-30,Biology,2
SESSION00248,Graduate,Business,2025-03-16,17.27,4,Coding,4,Assignment Completed,True,4.6,3,Sunday,0.23161551823972207,16-30,Business,2
SESSION00249,High School,History,2025-01-07,22.81,6,Homework Help,4,Assignment Completed,True,3.1,1,Tuesday,0.263042525208242,16-30,History,0
SESSION00250,Undergraduate,Biology,2024-09-24,27.42,5,Homework Help,3,Assignment Completed,False,4.2,9,Tuesday,0.1823486506199854,16-30,Biology,1
SESSION00251,Undergraduate,History,2024-11-29,13.08,4,Homework Help,3,Assignment Completed,True,4.0,11,Friday,0.3058103975535168,6-15,History,1
SESSION00252,Undergraduate,History,2024-06-26,25.74,6,Studying,3,Confused,False,3.5,6,Wednesday,0.23310023310023312,16-30,History,1
SESSION00253,Graduate,Biology,2025-03-15,11.92,4,Studying,1,Assignment Completed,True,1.0,3,Saturday,0.33557046979865773,6-15,Biology,2
SESSION00254,Graduate,Business,2025-01-13,23.44,6,Coding,5,Assignment Completed,True,5.0,1,Monday,0.25597269624573377,16-30,Business,2
SESSION00255,Undergraduate,Math,2025-05-29,19.44,7,Brainstorming,4,Idea Drafted,True,3.8,5,Thursday,0.36008230452674894,16-30,Math,1
SESSION00256,Undergraduate,Business,2024-10-08,12.1,2,Studying,5,Idea Drafted,True,4.7,10,Tuesday,0.1652892561983471,6-15,Business,1
SESSION00257,Undergraduate,Computer Science,2025-02-02,32.53,11,Studying,3,Idea Drafted,True,2.1,2,Sunday,0.33814940055333537,31-60,Computer Science,1
SESSION00258,Graduate,Psychology,2025-04-28,11.69,4,Homework Help,3,Assignment Completed,True,2.6,4,Monday,0.3421727972626176,6-15,Psychology,2
SESSION00259,High School,Psychology,2025-04-03,36.98,9,Writing,4,Confused,False,4.6,4,Thursday,0.24337479718766902,31-60,Psychology,0
SESSION00260,Undergraduate,Biology,2025-04-21,5.58,1,Writing,4,Assignment Completed,True,4.7,4,Monday,0.17921146953405018,6-15,Biology,1
SESSION00261,Graduate,History,2025-05-16,27.09,6,Studying,3,Idea Drafted,True,2.5,5,Friday,0.22148394241417496,16-30,History,2
SESSION00262,Graduate,Computer Science,2024-09-04,10.34,4,Coding,3,Gave Up,False,2.5,9,Wednesday,0.3868471953578337,6-15,Computer Science,2
SESSION00263,Undergraduate,Biology,2025-01-01,67.56,21,Writing,3,Assignment Completed,False,3.8,1,Wednesday,0.3108348134991119,60+,Biology,1
SESSION00264,Undergraduate,Math,2025-01-22,17.13,6,Studying,4,Gave Up,False,3.8,1,Wednesday,0.3502626970227671,16-30,Math,1
SESSION00265,Undergraduate,Engineering,2024-09-24,3.64,1,Writing,4,Confused,False,3.7,9,Tuesday,0.2747252747252747,0-5,Engineering,1
SESSION00266,Undergraduate,Math,2024-07-17,12.54,4,Writing,3,Idea Drafted,False,3.0,7,Wednesday,0.3189792663476874,6-15,Math,1
SESSION00267,Undergraduate,Computer Science,2024-12-07,2.32,1,Writing,2,Assignment Completed,True,2.3,12,Saturday,0.4310344827586207,0-5,Computer Science,1
SESSION00268,Undergraduate,Engineering,2024-09-13,10.81,2,Coding,5,Assignment Completed,True,5.0,9,Friday,0.18501387604070305,6-15,Engineering,1
SESSION00269,Undergraduate,Computer Science,2025-02-17,20.42,5,Coding,4,Assignment Completed,True,2.5,2,Monday,0.24485798237022524,16-30,Computer Science,1
SESSION00270,High School,Computer Science,2025-03-09,16.65,3,Coding,4,Assignment Completed,True,4.8,3,Sunday,0.1801801801801802,16-30,Computer Science,0
SESSION00271,Graduate,Computer Science,2024-11-21,37.77,11,Writing,3,Assignment Completed,True,3.9,11,Thursday,0.2912364310299179,31-60,Computer Science,2
SESSION00272,Graduate,Psychology,2024-09-06,2.61,1,Writing,4,Assignment Completed,True,5.0,9,Friday,0.3831417624521073,0-5,Psychology,2
SESSION00273,High School,History,2025-05-10,9.13,4,Coding,5,Assignment Completed,False,4.1,5,Saturday,0.43811610076670315,6-15,History,0
SESSION00274,Undergraduate,Engineering,2025-01-14,8.67,3,Coding,4,Assignment Completed,True,4.2,1,Tuesday,0.34602076124567477,6-15,Engineering,1
SESSION00275,Undergraduate,Computer Science,2024-10-15,5.8,1,Coding,3,Assignment Completed,True,3.4,10,Tuesday,0.1724137931034483,6-15,Computer Science,1
SESSION00276,Undergraduate,History,2024-11-04,13.93,6,Coding,4,Confused,False,4.1,11,Monday,0.43072505384063176,6-15,History,1
SESSION00277,Graduate,Biology,2024-08-15,7.68,1,Homework Help,4,Gave Up,False,4.4,8,Thursday,0.13020833333333334,6-15,Biology,2
SESSION00278,High School,Biology,2024-11-28,35.9,13,Writing,2,Assignment Completed,True,1.5,11,Thursday,0.36211699164345407,31-60,Biology,0
SESSION00279,Undergraduate,Biology,2025-02-08,33.35,12,Studying,4,Idea Drafted,True,3.3,2,Saturday,0.35982008995502246,31-60,Biology,1
SESSION00280,Undergraduate,History,2024-11-30,11.31,4,Studying,4,Assignment Completed,True,3.6,11,Saturday,0.3536693191865605,6-15,History,1
SESSION00281,Undergraduate,Psychology,2025-06-12,6.85,1,Studying,4,Confused,False,3.9,6,Thursday,0.14598540145985403,6-15,Psychology,1
SESSION00282,Undergraduate,Engineering,2025-02-03,46.75,10,Writing,4,Assignment Completed,True,3.8,2,Monday,0.21390374331550802,31-60,Engineering,1
SESSION00283,Graduate,Math,2024-10-13,30.02,7,Homework Help,3,Confused,False,2.2,10,Sunday,0.23317788141239174,31-60,Math,2
SESSION00284,Graduate,Engineering,2024-10-06,25.69,6,Research,2,Gave Up,True,1.0,10,Sunday,0.23355391202802644,16-30,Engineering,2
SESSION00285,High School,Computer Science,2024-09-28,32.81,9,Writing,2,Assignment Completed,True,1.0,9,Saturday,0.27430661383724475,31-60,Computer Science,0
SESSION00286,Undergraduate,History,2025-02-18,16.3,5,Research,2,Confused,False,1.0,2,Tuesday,0.3067484662576687,16-30,History,1
SESSION00287,Graduate,Computer Science,2025-05-22,6.57,1,Studying,2,Confused,True,1.3,5,Thursday,0.15220700152207,6-15,Computer Science,2
SESSION00288,Undergraduate,Biology,2025-06-04,14.75,3,Studying,4,Assignment Completed,True,4.6,6,Wednesday,0.2033898305084746,6-15,Biology,1
SESSION00289,Undergraduate,Biology,2024-08-11,28.55,8,Homework Help,3,Assignment Completed,True,3.2,8,Sunday,0.28021015761821366,16-30,Biology,1
SESSION00290,High School,Computer Science,2025-03-25,33.99,15,Studying,5,Assignment Completed,True,4.8,3,Tuesday,0.44130626654898497,31-60,Computer Science,0
SESSION00291,High School,Biology,2024-12-04,26.87,7,Studying,4,Assignment Completed,False,3.9,12,Wednesday,0.2605135839225902,16-30,Biology,0
SESSION00292,High School,Math,2024-10-01,16.5,3,Studying,3,Assignment Completed,False,2.2,10,Tuesday,0.18181818181818182,16-30,Math,0
SESSION00293,High School,Biology,2025-03-02,32.25,8,Writing,5,Assignment Completed,False,4.1,3,Sunday,0.24806201550387597,31-60,Biology,0
SESSION00294,High School,Biology,2025-02-14,47.14,14,Studying,3,Confused,True,2.6,2,Friday,0.29698769622401355,31-60,Biology,0
SESSION00295,Undergraduate,Biology,2025-01-03,51.31,17,Brainstorming,3,Idea Drafted,False,2.8,1,Friday,0.331319430910154,31-60,Biology,1
SESSION00296,Undergraduate,Math,2024-06-24,7.44,1,Writing,5,Idea Drafted,False,5.0,6,Monday,0.13440860215053763,6-15,Math,1
SESSION00297,Undergraduate,History,2024-08-07,5.22,1,Studying,5,Confused,False,5.0,8,Wednesday,0.19157088122605365,6-15,History,1
SESSION00298,Undergraduate,Psychology,2024-11-28,21.84,5,Writing,3,Assignment Completed,True,1.8,11,Thursday,0.22893772893772893,16-30,Psychology,1
SESSION00299,High School,Math,2025-02-08,16.6,3,Coding,4,Confused,True,4.2,2,Saturday,0.18072289156626503,16-30,Math,0
SESSION00300,Undergraduate,Biology,2024-09-06,15.18,3,Coding,4,Assignment Completed,True,4.6,9,Friday,0.1976284584980237,16-30,Biology,1
SESSION00301,Undergraduate,Biology,2025-04-10,7.5,2,Writing,4,Idea Drafted,True,5.0,4,Thursday,0.26666666666666666,6-15,Biology,1
SESSION00302,High School,Psychology,2024-09-30,26.34,6,Writing,4,Assignment Completed,True,2.6,9,Monday,0.22779043280182232,16-30,Psychology,0
SESSION00303,Undergraduate,Biology,2025-03-19,5.5,1,Homework Help,3,Confused,True,2.4,3,Wednesday,0.18181818181818182,6-15,Biology,1
SESSION00304,Undergraduate,Math,2024-08-12,11.76,3,Research,3,Confused,True,3.5,8,Monday,0.25510204081632654,6-15,Math,1
SESSION00305,Undergraduate,Psychology,2025-02-02,25.46,10,Coding,2,Assignment Completed,True,1.9,2,Sunday,0.3927729772191673,16-30,Psychology,1
SESSION00306,High School,Math,2024-09-03,9.37,2,Coding,4,Idea Drafted,False,4.6,9,Tuesday,0.21344717182497333,6-15,Math,0
SESSION00307,Graduate,Business,2025-05-06,7.17,2,Coding,1,Assignment Completed,False,1.5,5,Tuesday,0.2789400278940028,6-15,Business,2
SESSION00308,High School,Engineering,2025-02-27,5.81,1,Homework Help,5,Confused,True,5.0,2,Thursday,0.17211703958691912,6-15,Engineering,0
SESSION00309,High School,Business,2025-02-04,35.62,13,Studying,3,Idea Drafted,True,2.5,2,Tuesday,0.3649635036496351,31-60,Business,0
SESSION00310,Undergraduate,Business,2024-08-09,16.58,3,Writing,2,Assignment Completed,True,3.3,8,Friday,0.18094089264173704,16-30,Business,1
SESSION00311,Undergraduate,Computer Science,2025-03-11,3.82,1,Studying,2,Gave Up,False,2.3,3,Tuesday,0.2617801047120419,0-5,Computer Science,1
SESSION00312,High School,Biology,2024-09-28,5.55,2,Studying,3,Assignment Completed,True,3.5,9,Saturday,0.3603603603603604,6-15,Biology,0
SESSION00313,Graduate,Engineering,2024-08-14,33.36,12,Homework Help,5,Assignment Completed,True,5.0,8,Wednesday,0.3597122302158273,31-60,Engineering,2
SESSION00314,Undergraduate,History,2025-03-27,9.81,2,Homework Help,5,Assignment Completed,True,5.0,3,Thursday,0.2038735983690112,6-15,History,1
SESSION00315,High School,History,2024-07-09,47.09,15,Studying,4,Assignment Completed,True,4.8,7,Tuesday,0.31853896793374387,31-60,History,0
SESSION00316,Undergraduate,Computer Science,2024-09-21,16.69,8,Coding,3,Assignment Completed,True,2.5,9,Saturday,0.47932893948472133,16-30,Computer Science,1
SESSION00317,Undergraduate,History,2024-09-29,31.75,10,Coding,5,Confused,True,5.0,9,Sunday,0.31496062992125984,31-60,History,1
SESSION00318,Graduate,Biology,2025-04-09,3.3,1,Writing,4,Idea Drafted,True,5.0,4,Wednesday,0.30303030303030304,0-5,Biology,2
SESSION00319,Undergraduate,Biology,2024-07-12,6.4,1,Coding,2,Assignment Completed,True,1.8,7,Friday,0.15625,6-15,Biology,1
SESSION00320,Undergraduate,History,2025-04-03,4.74,1,Writing,3,Confused,True,3.7,4,Thursday,0.21097046413502107,0-5,History,1
SESSION00321,Graduate,Psychology,2024-07-22,10.98,3,Homework Help,4,Idea Drafted,True,5.0,7,Monday,0.27322404371584696,6-15,Psychology,2
SESSION00322,Undergraduate,Business,2025-03-16,7.29,2,Writing,2,Assignment Completed,False,3.2,3,Sunday,0.27434842249657065,6-15,Business,1
SESSION00323,Graduate,Engineering,2024-11-24,32.5,10,Homework Help,3,Idea Drafted,True,3.1,11,Sunday,0.3076923076923077,31-60,Engineering,2
